tiempo,error_pos,error_pitch,x,y,z
1.551236867904663,19.987163084866328,2.457883210273866,0.01283700116515535,0.0018544677450292653,0.2563390474089923
1.5590949058532715,19.988338927204573,2.2825818110207825,0.011661154282786622,0.0018048805990664282,0.25635668309424964
1.567603588104248,19.989609250564335,2.1353683830837387,0.010390835678953656,0.0018568627740983873,0.2564649451858025
1.5760557651519775,19.990944980754538,1.9903784135720266,0.009055116431383023,0.0019712120019269234,0.25651834973702137
1.5844590663909912,19.99222533436046,1.8800309002780948,0.00777476850088615,0.0020280173603250246,0.25647404614076186
1.595438003540039,19.99352027356334,1.7596202154236238,0.006479838193051864,0.0021139554008060496,0.25637938809783356
1.6037702560424805,19.994835182749423,1.649679165851066,0.005164939045872335,0.002206933097624993,0.2562227482512075
1.6126091480255127,19.996259705087812,1.530536940183184,0.003740428505404222,0.0023114344852487654,0.2560749748033954
1.6200737953186035,19.997735804962854,1.4206698111124505,0.0022643406941496446,0.00241363223342663,0.25588389387762495
1.6305601596832275,19.99926787808166,1.3202877935629618,0.0007322793914597836,0.002509719968378496,0.25565108024593974
1.6383848190307617,20.000922016019413,1.213911205316674,-0.0009218469336886384,0.0026007192660154727,0.2554271911733608
1.646524429321289,20.002607323117438,1.116538776577801,-0.002607143453791202,0.0026809481123188194,0.255150014668771
1.6542489528656006,20.00432598961152,1.0284952920159867,-0.0043258013729365165,0.002744298094269361,0.2548197570903021
1.6632027626037598,20.006080451727392,0.9499646982627685,-0.006080257988407178,0.0027842261777514623,0.25443704243124826
1.6706516742706299,20.007842398214347,0.8704396722773963,-0.007842205645933114,0.0027759245119464817,0.2539961195593563
1.678762435913086,20.009595662690224,0.7933385683418482,-0.00959547905454044,0.002710894983544866,0.25350635287122325
1.6914722919464111,20.011334241856243,0.7195386742435645,-0.011334075012052946,0.002584095522721321,0.2529736918698424
1.7007660865783691,20.0130560397019,0.6489876577169853,-0.01305589681004591,0.0023915278357161582,0.25240319084212043
1.7087452411651611,20.014761108917103,0.5819076384448056,-0.014760995661691523,0.002129215813996255,0.25179993231195874
1.7165775299072266,20.016452089458625,0.5187885588700212,-0.016452009063731322,0.0017940014136295947,0.25116992914194236
1.7245700359344482,20.018133036731797,0.45971522901516865,-0.018132988850606893,0.0013845519238869074,0.2505188413069637
1.7323307991027832,20.019818262488645,0.41790231780605674,-0.01981824283668635,0.0008870498159662531,0.24987560508710646
1.739976167678833,20.02147541163033,0.3704409159382642,-0.02147540835784002,0.00036199477202848186,0.24921768180998644
1.7514417171478271,20.023137029376034,0.3219244930793313,-0.023137028967861142,-0.00012785107639952116,0.24857439275149237
1.7595183849334717,20.02481185578395,0.27209893330628954,-0.024811845537393868,-0.0006406018413846079,0.2479057944866219
1.76788330078125,20.02647787765708,0.22848680730589885,-0.026477844637503748,-0.0011500137037880065,0.24724621774661323
1.7759945392608643,20.0281429508927,0.1818510976881129,-0.028142881680077565,-0.001665052715247025,0.24655952045356905
1.7874178886413574,20.029793849828184,0.13691310722062616,-0.029793732309678744,-0.0021697334030828103,0.24587679518754169
