step,x,y,z,avance,orientacion,cmd_avance,cmd_FL,cmd_FR,cmd_RR,cmd_RL
43,0.013897999911873616,-0.006497144111152357,0.4854551087310904,9.988403670166154,90.03304342034696,0.733333333333333,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
44,0.016253901630683264,-0.007230930572927115,0.4878553058117241,9.986102000088126,90.03650516331747,0.733333333333333,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
45,0.01867650424995978,-0.007996070582720925,0.49019164651489455,9.983746098369316,90.0401563774028,0.733333333333333,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
46,0.02117552855622725,-0.008787170848764297,0.4924383344607735,9.98132349575004,90.04440036446637,0.733333333333333,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
47,0.023751496541251322,-0.009602651391035824,0.49458911170273756,9.978824471443772,90.04950305186526,0.733333333333333,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
48,0.026402320043280372,-0.010442410459989884,0.4966451418789918,9.976248503458748,90.05551073897738,0.733333333333333,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
49,0.02912521314826639,-0.011306941844215771,0.49861036543278275,9.97359767995672,90.0624797629881,0.733333333333333,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
50,0.03191731251618067,-0.012196919138165712,0.5004894378201884,9.970874786851734,90.07046834844634,0.733333333333333,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
51,0.03477598619707811,-0.013113019855812593,0.5022868388600459,9.96808268748382,90.07953326758096,0.733333333333333,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
52,0.03769883937487402,-0.014055843171078974,0.5040065230629587,9.965224013802922,90.08972836344354,0.733333333333333,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
53,0.04068370696600057,-0.015025880434267808,0.5056518012390915,9.962301160625126,90.10110434395811,0.733333333333333,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
54,0.04372862444462132,-0.01602351009742027,0.5072253373892184,9.959316293034,90.11370892530228,0.733333333333333,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
55,0.04683179683635286,-0.0170490038898882,0.508729194098807,9.956271375555378,90.1275870949268,0.733333333333333,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
56,0.0499915767884981,-0.01810253819371587,0.5101648964667495,9.953168203163647,90.14278147429765,0.733333333333333,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
57,0.053202626259612695,-0.019185066950259243,0.5115298751499104,9.950008423211502,90.15933270146198,0.733333333333333,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
58,0.05645895561357956,-0.02029883011802432,0.5128360195980816,9.946797373740388,90.17729662674593,0.733333333333333,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
59,0.05968546873111365,-0.021422591526333867,0.5140146453074608,9.94354104438642,90.19661348004674,0.733333333333333,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
60,0.06289000981105446,-0.022551063483001576,0.5150451672668374,9.940314531268886,90.21335045581894,0.733333333333333,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
61,0.06607433524342554,-0.023683803223496232,0.5159261045252062,9.937109990188945,90.22854257530358,0.733333333333333,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
62,0.06924182667962298,-0.02481933221244017,0.5166509049486201,9.933925664756574,90.24233192381615,0.733333333333333,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
63,0.07239097886621004,-0.02595904429907163,0.5172269583692669,9.930758173320378,90.25498989097983,0.733333333333333,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
64,0.07552067641435276,-0.027104153945488853,0.5176602717849723,9.92760902113379,90.26642333079525,0.733333333333333,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
65,0.07863013819680746,-0.028255709006655468,0.5179556559510994,9.924479323585647,90.27654126718025,0.733333333333333,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
66,0.08171884540611325,-0.02941461861088277,0.5181169561873991,9.921369861803193,90.2852701078219,0.733333333333333,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
67,0.08478648196147912,-0.030581678483639442,0.5181472482445658,9.918281154593886,90.29255708974938,0.733333333333333,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
68,0.08783288706814044,-0.03175759299713891,0.5180489983953742,9.91521351803852,90.2983718185579,0.733333333333333,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
69,0.09085801842734073,-0.03294299373080099,0.5178241912593,9.91216711293186,90.30270630519585,0.733333333333333,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
70,0.09386192425046996,-0.03413845469054148,0.5174744302665182,9.90914198157266,90.30557403012496,0.733333333333333,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
71,0.09684472230176172,-0.03534450452926656,0.5170010157271129,9.90613807574953,90.30700846771508,0.733333333333333,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
72,0.09980658442883159,-0.036561636182491794,0.516405004963342,9.903155277698238,90.30706137134986,0.733333333333333,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
73,0.10274772531296361,-0.03779031432948567,0.5156872582684467,9.900193415571168,90.3058010082023,0.733333333333333,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
74,0.10566839441976594,-0.039030981049779125,0.5148484737576622,9.897252274687036,90.30331045217704,0.733333333333333,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
75,0.10856887033557823,-0.0402840599943859,0.5138892135603282,9.894331605580234,90.29968598947605,0.733333333333333,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
76,0.11144945684384674,-0.04154995934320774,0.5128099232931321,9.891431129664422,90.29503565671857,0.733333333333333,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
77,0.11431048023916364,-0.042829073776369984,0.5116109463438749,9.888550543156153,90.28947791184939,0.733333333333333,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
78,0.11715228749456948,-0.04412178564773146,0.5102925341655857,9.885689519760836,90.28314042868793,0.733333333333333,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
79,0.11997524498951177,-0.045428465514894274,0.5088548535197583,9.88284771250543,90.27615900203944,0.733333333333333,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
80,0.1227797375756549,-0.04674947215219963,0.5072979914035334,9.880024755010488,90.26867654895227,0.733333333333333,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
81,0.12556616781072893,-0.04808515215096948,0.505621958237842,9.877220262424345,90.26084219190233,0.733333333333333,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
82,0.1283349552310242,-0.049435839193893175,0.5038266897722923,9.874433832189272,90.25281041085695,0.733333333333333,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
83,0.1310865355640426,-0.05080185307734835,0.5019120480703332,9.871665044768976,90.24474025281778,0.733333333333333,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
84,0.1338213598062977,-0.052183498546292804,0.4998778218695221,9.868913464435957,90.23679458915905,0.733333333333333,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
85,0.13653989310851763,-0.053581064001505606,0.4977237265637104,9.866178640193702,90.22913941251574,0.733333333333333,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
86,0.1392426134216002,-0.054994820140115586,0.49544940402781307,9.863460106891482,90.2219431657632,0.733333333333333,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
87,0.1418843337754386,-0.05632936529703757,0.4936345495879154,9.860757386578399,90.21537609511643,0.733333333333333,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
88,0.14448440792353506,-0.05749835926398797,0.49280287918176424,9.858115666224561,90.24682768793014,0.733333333333333,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
89,0.14708279053360238,-0.05854990459958216,0.49262683653672384,9.855515592076465,90.28745007060657,0.733333333333333,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
90,0.14963895988269124,-0.059554288759868255,0.49259891573283715,9.852917209466398,90.30943918485168,0.733333333333333,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
91,0.1521640794478198,-0.06052248933437122,0.49265941879699376,9.850361040117308,90.33253205257154,0.733333333333333,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
92,0.15465810022437923,-0.06145347905814751,0.49280401250834915,9.84783592055218,90.35317639441514,0.733333333333333,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
93,0.15712175222539795,-0.06234752412330474,0.49303346177085033,9.84534189977562,90.37594692692068,0.733333333333333,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
94,0.15955590528126942,-0.06320521704243263,0.4933484173755073,9.842878247774602,90.4002694888407,0.733333333333333,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
95,0.16196147485322845,-0.0640270477854903,0.4937493168142391,9.84044409471873,90.42562754486036,0.733333333333333,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
96,0.16433951048933865,-0.06481343149358904,0.4942370618908069,9.838038525146771,90.45198504632559,0.733333333333333,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
97,0.16668928879325215,-0.06556280984904904,0.49481539291315596,9.835660489510662,90.47900487623127,0.733333333333333,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
98,0.16901427555604145,-0.06627813924474625,0.4954829647902289,9.833310711206748,90.51114233237352,0.733333333333333,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
99,0.1713192652112595,-0.0669636477474278,0.49623421188882627,9.83098572444396,90.54262400742587,0.733333333333333,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
100,0.17360717605783332,-0.06762550600877507,0.49701168022099157,9.82868073478874,90.56642107590997,0.733333333333333,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
101,0.17588242657183012,-0.068272493822359,0.49777286916594793,9.826392823942166,90.58825366752511,0.733333333333333,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
102,0.17814562114318672,-0.06890489753943353,0.49851077502874097,9.82411757342817,90.60453649475131,0.733333333333333,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
103,0.1803923170377976,-0.06952320685623274,0.49920416073955803,9.821854378856813,90.61761629641059,0.733333333333333,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
104,0.1826262395526669,-0.07012567166640905,0.49987002423215765,9.819607682962202,90.63347843707558,0.733333333333333,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
105,0.18484884174763344,-0.07071155694362703,0.5005148986572204,9.817373760447333,90.64971237511455,0.733333333333333,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
106,0.18706102581916073,-0.07127852748691536,0.5011528661935855,9.815151158252366,90.66552184505069,0.733333333333333,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
107,0.1892624143032184,-0.07182693937763293,0.5017810508099402,9.81293897418084,90.68083992835179,0.733333333333333,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
108,0.19145165881519827,-0.07235806110151177,0.5023902546180096,9.810737585696781,90.6966625845549,0.733333333333333,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
109,0.19362828380667227,-0.07287262757338421,0.5029765418340575,9.808548341184801,90.71369766135672,0.733333333333333,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
110,0.19579064417352446,-0.07337258229244942,0.5035225980490273,9.806371716193327,90.73200300706125,0.733333333333333,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
111,0.19797635164526328,-0.07385735715519165,0.5040151860343822,9.804209355826476,90.75272592452032,0.733333333333333,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
112,0.20020402836424184,-0.07432357211047057,0.504488685774614,9.802023648354737,90.77232100955923,0.733333333333333,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
113,0.2024907791694072,-0.07477023979422164,0.5049614308097962,9.799795971635758,90.79363970786676,0.733333333333333,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
114,0.20483765370428356,-0.0751965305523019,0.5054422190968283,9.797509220830593,90.81825324230249,0.733333333333333,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
115,0.2072455085331046,-0.07560242039913494,0.5059332118253999,9.795162346295717,90.8467243256695,0.733333333333333,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
116,0.20971525168312327,-0.07598810858765814,0.506434491954279,9.792754491466896,90.87915806047633,0.733333333333333,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
117,0.2122478139465712,-0.07635384056993166,0.5069457063523349,9.790284748316877,90.91552246231785,0.733333333333333,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
118,0.21484413993845564,-0.07669991785279887,0.5074659729255736,9.787752186053428,90.95575405150974,0.733333333333333,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
119,0.21750356368097837,-0.07702376313308118,0.5080075363976665,9.785155860061545,90.99975265805456,0.733333333333333,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
120,0.22022947572064888,-0.07732936652117872,0.5085565867605419,9.782496436319022,91.05387434143414,0.733333333333333,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
121,0.2230228556333455,-0.07761691407318722,0.5091126342166626,9.779770524279352,91.10935019697624,0.733333333333333,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
122,0.22588471224507328,-0.07788662049551032,0.5096752381449046,9.776977144366654,91.16619442385911,0.733333333333333,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
123,0.22881607400061665,-0.07813869977599847,0.5102439218833275,9.774115287754928,91.22440310708103,0.733333333333333,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
124,0.23181798818371135,-0.07837336593604764,0.5108181623727891,9.771183925999383,91.28397235150635,0.733333333333333,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
125,0.23489632048595038,-0.07858868083105533,0.5114243078078884,9.768182011816288,91.34489838284455,0.733333333333333,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
126,0.2380503499167959,-0.07878641553701084,0.5120411733979854,9.76510367951405,91.4067554539058,0.733333333333333,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
127,0.24128062027551395,-0.07896678647133555,0.5126683496087467,9.761949650083205,91.46973421896541,0.733333333333333,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
128,0.24458791322305418,-0.07913006417824618,0.5133046125608205,9.758719379724486,91.53414026635089,0.733333333333333,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
129,0.24797303250898586,-0.07927651730282906,0.5139486461604547,9.755412086776946,91.59994736645373,0.733333333333333,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
130,0.2514367453064474,-0.07940645421603783,0.5145985054394867,9.752026967491014,91.66715664515715,0.733333333333333,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
131,0.25498263041396413,-0.07951780623123256,0.5152856422681695,9.748563254693552,91.73580314566115,0.733333333333333,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
132,0.2586088441209175,-0.07961316014984805,0.5159758283041523,9.745017369586035,91.80608060047923,0.733333333333333,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
133,0.2623159149905616,-0.07969288877239175,0.5166655150359079,9.741391155879082,91.87740092914305,0.733333333333333,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
134,0.26610487119481807,-0.07975720795291481,0.5173538457699144,9.737684085009437,91.95010107995982,0.733333333333333,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
135,0.26997674162212854,-0.07980631185963612,0.5180398956890879,9.733895128805182,92.0241821881284,0.733333333333333,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
136,0.2739330639263035,-0.07984003826136868,0.5187280602585396,9.730023258377871,92.09970736636582,0.733333333333333,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
137,0.27797460609808555,-0.07985874451733659,0.5194147484139008,9.726066936073696,92.17649109695803,0.733333333333333,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
138,0.28210246630447966,-0.0798626570435218,0.520098567129281,9.722025393901914,92.25461449978917,0.733333333333333,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
139,0.28631769171086635,-0.07985201504962666,0.5207776029083083,9.71789753369552,92.33402949589897,0.733333333333333,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
140,0.29062155085561875,-0.0798270131820659,0.5214507290770751,9.713682308289133,92.41478610421684,0.733333333333333,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
141,0.295015309979231,-0.0797878415253583,0.5221167953246442,9.709378449144381,92.49680940827756,0.733333333333333,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
142,0.2994902437102823,-0.0797350665083771,0.5227730791706009,9.704984690020769,92.58007140561837,0.733333333333333,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
143,0.3039710515224924,-0.07967587096031178,0.5233534678112011,9.700509756289717,92.66571811117102,0.733333333333333,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
144,0.3084270363711753,-0.07961281622730698,0.5238197519388774,9.696028948477508,92.75013974241126,0.733333333333333,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
145,0.3128628231263788,-0.07954647101263812,0.5241625509447383,9.691572963628825,92.83880894149021,0.733333333333333,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
146,0.31728014097202495,-0.07947717388835192,0.524377728963539,9.687137176873621,92.93089741213342,0.733333333333333,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
147,0.32168239079633026,-0.07940567097563409,0.5244554456033644,9.682719859027975,93.0260194908502,0.733333333333333,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
148,0.3260640844743915,-0.07933050569407545,0.5244149029015835,9.67831760920367,93.12350725941326,0.733333333333333,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
149,0.33042656739477355,-0.07925187055087303,0.5242528256581537,9.67393591552561,93.22435579801903,0.733333333333333,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
150,0.334770491513673,-0.0791698085898037,0.5239681276681136,9.669573432605226,93.3283239510001,0.733333333333333,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
151,0.3390962119270025,-0.07908428726476657,0.5235606507992161,9.665229508486327,93.43526381680375,0.733333333333333,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
152,0.3434039802323692,-0.07899524126370748,0.5230305399319963,9.660903788072998,93.5450830888328,0.733333333333333,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
153,0.34769743079776055,-0.0789036132292799,0.522366506035222,9.656596019767631,93.65771104685787,0.733333333333333,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
