step,x,y,avance,orientacion,cmd_avance,cmd_FL,cmd_FR,cmd_RR,cmd_RL
42,0.043830945867244946,-0.008711890285953596,9.956168669725349,0.05062125746643215,0.6666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
43,0.04383061151619144,-0.008632227692288342,9.956169054132754,0.050179054787748346,0.6666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
44,0.043830249797413075,-0.008549111285364184,9.956169388483808,0.049718167705320435,0.6666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
45,0.04382987424463565,-0.008462553786483655,9.956169750202587,0.0492370759929961,0.6666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
46,0.04382948576811405,-0.008372524495522506,9.956170125755364,0.04873582337735631,0.6666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
47,0.0438290840197543,-0.008278960443668324,9.956170514231886,0.04821424663626204,0.6666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
48,0.04382866863858805,-0.008181774820361387,9.956170915980247,0.04767199699747749,0.6666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
49,0.043828239204667704,-0.008080863333951622,9.956171331361412,0.04710859076639758,0.6666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
50,0.04382779524589555,-0.007976108971283721,9.956171760795332,0.04652344544414184,0.6666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
51,0.0438274166061985,-0.007867388045471085,9.956172204754104,0.04591590635173095,0.6666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
52,0.04382696284602274,-0.007754564036791073,9.956172583393801,0.0452883589621263,0.6666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
53,0.043826490066136495,-0.007637500198345771,9.956173037153977,0.04463712424254909,0.6666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
54,0.0438259994307748,-0.007516055066298732,9.956173509933864,0.04396138230868941,0.6666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
55,0.043825490177230184,-0.0073900841599301706,9.956174000569225,0.0432603397528054,0.6666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
56,0.04382496180302335,-0.007259440453516902,9.95617450982277,0.04253317420487142,0.6666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
57,0.043824353445230814,-0.007103724447737664,9.956175038196976,0.04177904748420082,0.6666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
58,0.04382366925384257,-0.006921690890986574,9.956175646554769,0.04088074928723215,0.6666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
59,0.043822865897477394,-0.006715352768157674,9.956176330746157,0.03983374361537274,0.6666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
60,0.04382198017284226,-0.006486467888130726,9.956177134102523,0.03864734553830236,0.6666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
61,0.04382097620774651,-0.006236565668104663,9.956178019827158,0.03733157692301999,0.6666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
62,0.043819860012270354,-0.0059669810844877585,9.956179023792254,0.03589269583230891,0.6666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
63,0.04383812496072795,-0.00580968368843172,9.95618013998773,0.03434079020935543,0.6666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
64,0.04387096895004024,-0.00575290000976102,9.956161875039273,0.02801836979464424,0.6666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
65,0.04392022155455463,-0.0057998612597756185,9.95612903104996,0.026140199380408777,0.6666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
66,0.04398601010473402,-0.005951177159685313,9.956079778445446,0.025432888736279406,0.6666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
67,0.04406835901408813,-0.006208369816311989,9.956013989895267,0.025796927488519923,0.6666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
68,0.04416579432389802,-0.0065673355395558675,9.955931640985911,0.026502154254339466,0.6666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
69,0.04423790866971489,-0.006940144222177125,9.955834205676101,0.0258109271761582,0.6666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
70,0.04427314883378628,-0.007301273784003738,9.955762091330286,0.02770211244096924,0.6666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
71,0.04427155172196466,-0.00765122116248522,9.955726851166213,0.02903831061293491,0.6666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
72,0.04423320781508422,-0.007990455937236985,9.955728448278036,0.029698926583505904,0.6666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
73,0.04415818982744084,-0.008319391844042671,9.955766792184916,0.029752673347450555,0.6666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
74,0.04404655888438651,-0.008638393629952645,9.95584181017256,0.029263794105187778,0.6666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
75,0.043898365047971656,-0.00894778237977948,9.955953441115614,0.028293082162825636,0.6666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
76,0.04380743746824733,-0.009239120343209343,9.956101634952029,0.026897958756814697,0.6666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
77,0.043767525916249536,-0.009518734693237768,9.956192562531752,0.026942999113754616,0.6666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
78,0.0437663803595757,-0.009789329345451816,9.95623247408375,0.027203370782665364,0.6666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
79,0.0438039605880652,-0.010051074160371591,9.956233619640424,0.027704409994014897,0.6666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
80,0.04384698227298582,-0.010304075759795528,9.956196039411935,0.028397259969874102,0.6666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
81,0.043848311311631395,-0.010546896035029686,9.956153017727015,0.02983621997892091,0.6666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
82,0.04384925771201538,-0.010780431623243995,9.956151688688369,0.031225720289962428,0.6666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
83,0.04385031365070392,-0.011004823041722308,9.956150742287985,0.03255750181116474,0.6666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
84,0.04385133022077063,-0.011220182746625096,9.956149686349296,0.03383679612893638,0.6666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
85,0.04385230402928244,-0.011426607395442283,9.95614866977923,0.03506434878144402,0.6666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
86,0.0438532361282673,-0.011624178932400751,9.956147695970717,0.03624071293110932,0.6666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
87,0.04385412686634978,-0.011812966137351423,9.956146763871732,0.03736637193635382,0.6666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
88,0.043854976509159864,-0.011993026102056733,9.95614587313365,0.0384417337199862,0.6666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
89,0.04385578527627614,-0.012164405582678207,9.95614502349084,0.03946713857630073,0.6666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
90,0.04385655334449328,-0.012327142242138397,9.956144214723723,0.0404428669973063,0.6666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
91,0.043857280853054535,-0.012481265793040161,9.956143446655506,0.041369146804894785,0.6666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
92,0.043857967908625096,-0.012626799050164493,9.956142719146946,0.04224615970395652,0.6666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
93,0.04385861458986663,-0.012763758900400275,9.956142032091375,0.04307404731315085,0.6666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
94,0.04385922095166643,-0.012892157196931299,9.956141385410133,0.04385291671885905,0.6666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
95,0.043859787029023066,-0.013012001583597377,9.956140779048333,0.0445828455920728,0.6666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
96,0.04386031284063362,-0.013123296254550424,9.956140212970977,0.045263886902711076,0.6666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
97,0.0438607978355578,-0.013226042666830421,9.956139687159366,0.04589607326123927,0.6666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
98,0.043861239354427484,-0.013320240219340904,9.956139202164442,0.04647942106757584,0.6666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
99,0.04386163788152997,-0.013405886717843306,9.956138760645572,0.047013934528997124,0.6666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
100,0.043861993890589875,-0.013482978992090028,9.95613836211847,0.04749960741226343,0.6666666666666663,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
101,0.043862307803233275,-0.013551513386208872,9.956138006109411,0.047936427597945294,0.6666666666666663,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
102,0.043862580005728125,-0.01361148620482871,9.956137692196767,0.048324379531328746,0.6666666666666663,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
103,0.04386281085408421,-0.013662894115297688,9.956137419994272,0.04866344675830245,0.6666666666666663,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
104,0.043863000678354976,-0.013705734507812485,9.956137189145915,0.04895361421716028,0.6666666666666663,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
105,0.04386314978649552,-0.013740005814941844,9.956136999321645,0.04919487028920106,0.6666666666666663,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
106,0.04386325846779399,-0.013765707791871407,9.956136850213504,0.0493872086177676,0.6666666666666663,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
107,0.04386332699589966,-0.013782841758579271,9.956136741532205,0.04953062970353614,0.6666666666666663,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
108,0.04386335563147855,-0.013791410805061749,9.956136673004101,0.049625142283131835,0.6666666666666663,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
109,0.04386334462453476,-0.013791419960663487,9.956136644368522,0.04967076449761933,0.6666666666666663,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
110,0.04386329421639674,-0.013782876328521109,9.956136655375465,0.04966752485699636,0.6666666666666663,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
111,0.043863204641463975,-0.013765789192105433,9.956136705783603,0.04961546300655516,0.6666666666666663,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
112,0.04386307612865594,-0.013740170088847503,9.956136795358535,0.04951463033506248,0.6666666666666663,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
113,0.04386290890259804,-0.013706032845756102,9.956136923871345,0.049365090396161014,0.6666666666666663,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
114,0.04386270318456947,-0.013663393584067474,9.956137091097402,0.049166919113927746,0.6666666666666663,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
115,0.04386245919322547,-0.013612270693942649,9.956137296815431,0.048920204812785154,0.6666666666666663,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
116,0.043862177145145766,-0.013552684780259557,9.956137540806775,0.04862504807753782,0.6666666666666663,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
117,0.043861857255173914,-0.013484658580582655,9.956137822854854,0.04828156144944487,0.6666666666666663,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
118,0.043861499736600675,-0.013408216856434917,9.956138142744827,0.04788986896444664,0.6666666666666663,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
119,0.043861104801199084,-0.01332338625903964,9.9561385002634,0.04745010553986228,0.6666666666666663,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
120,0.043860672659101624,-0.013230195170743751,9.956138895198801,0.04696241621610822,0.6666666666666663,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
121,0.04386020351856315,-0.013128673523379623,9.956139327340898,0.04642695526023004,0.6666666666666663,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
122,0.04385969758559674,-0.013018852594865217,9.956139796481438,0.04584388513826927,0.6666666666666663,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
123,0.043859155063506315,-0.012900764785384504,9.956140302414402,0.045213375363725786,0.6666666666666663,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
124,0.04385857615232741,-0.012774443374529178,9.956140844936494,0.0445356012296067,0.6666666666666663,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
125,0.04385796104817024,-0.012639922260818219,9.956141423847672,0.043810742431755624,0.6666666666666663,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
126,0.0438573099424957,-0.01249723568504486,9.95614203895183,0.04303898159136365,0.6666666666666663,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
127,0.04385662302132066,-0.01234641793892812,9.956142690057504,0.04222050268473204,0.6666666666666663,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
128,0.043855900464364606,-0.012187503060570327,9.956143376978678,0.041355489388516554,0.6666666666666663,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
129,0.04385514244414019,-0.012020524518240611,9.956144099535635,0.040444123348822955,0.6666666666666663,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
130,0.043854343155975035,-0.011845515030562678,9.95614485755586,0.0394865823826106,0.6666666666666663,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
131,0.04385348231830349,-0.01166250644081038,9.956145656844026,0.038483039610979736,0.6666666666666663,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
132,0.04385258368252364,-0.011471527925296092,9.956146517681697,0.03743366229212531,0.6666666666666663,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
133,0.043851647724496685,-0.011272607338242249,9.956147416317476,0.036338599396520635,0.6666666666666663,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
134,0.04385067444628367,-0.011065770254071723,9.956148352275504,0.03519799673449093,0.6666666666666663,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
135,0.04384966395217016,-0.010851039620714065,9.956149325553715,0.03401198424443408,0.6666666666666663,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
136,0.04384861633573677,-0.010628435403320157,9.95615033604783,0.03278067625973634,0.6666666666666663,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
137,0.043847531674282195,-0.010397974228485572,9.956151383664263,0.031504169519655886,0.6666666666666663,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
138,0.043846410027656775,-0.01015966902992324,9.956152468325717,0.0301825411197009,0.6666666666666663,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
139,0.04384525143661505,-0.009913528696882444,9.956153589972343,0.028815846476703055,0.6666666666666663,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
140,0.0438440559211728,-0.009659557726632429,9.956154748563385,0.02740411730701821,0.6666666666666663,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
141,0.04384282347899045,-0.009397755882288302,9.956155944078827,0.025947359624805356,0.6666666666666663,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
142,0.0438313440324571,-0.009238434959708879,9.95615717652101,0.024445551767581092,0.6666666666666663,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
143,0.04380537303593428,-0.009185465693456362,9.956168655967543,0.022243122394059754,0.6666666666666663,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
144,0.04376758496498797,-0.00923314172919552,9.956194626964066,0.022454732308722376,0.6666666666666663,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
145,0.04371977968197386,-0.009378477389867308,9.956232415035013,0.021756432574813578,0.6666666666666663,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
146,0.04366355631940374,-0.009618024287848631,9.956280220318027,0.01979119716973178,0.6666666666666663,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
147,0.04360010292196792,-0.009947838700361249,9.956336443680597,0.016528705881660076,0.6666666666666663,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
148,0.04353107021505503,-0.01035174149552838,9.956399897078033,0.012872117979322466,0.6666666666666663,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
149,0.04345779012236643,-0.010823981718387736,9.956468929784945,0.010586159961416555,0.6666666666666663,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
150,0.04337982704114685,-0.011365342920564944,9.956542209877634,0.009137675870034827,0.6666666666666663,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
151,0.043296691375644306,-0.011976816042550473,9.956620172958853,0.00832402023303485,0.6666666666666663,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
152,0.04321365904937861,-0.012654360174667756,9.956703308624355,0.008230920596243259,0.6666666666666663,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
153,0.043145732440363814,-0.013403057230177857,9.956786340950622,0.011569837575860845,0.6666666666666663,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
154,0.04310225237187574,-0.014222170819826387,9.956854267559637,0.009986362923045528,0.6666666666666663,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
155,0.04309207084320041,-0.015045952999721954,9.956897747628124,0.000594229702219562,0.6666666666666663,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
156,0.043119985602754984,-0.015864700487486953,9.956907929156799,-0.007537881546931469,0.6666666666666663,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
157,0.04318601525765858,-0.016678570170999323,9.956880014397244,-0.015413257061503788,0.6666666666666663,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
158,0.04329006544845425,-0.017487920970530223,9.956813984742341,-0.023014774598052373,0.6666666666666663,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
159,0.043432070834510485,-0.01829309368327356,9.956709934551546,-0.030337412300591657,0.6666666666666663,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
160,0.043611973475434815,-0.01909441318779014,9.95656792916549,-0.037377094116953696,0.6666666666666663,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
161,0.04382972231372289,-0.019892189261375422,9.956388026524564,-0.044130973576132854,0.6666666666666663,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
162,0.044041369277126444,-0.02069665274017557,9.956170277686278,-0.05059740046369435,0.6666666666666663,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
163,0.044177789509116626,-0.0214954123884697,9.955958630722874,-0.0460848843458565,0.6666666666666663,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
164,0.04427880767093169,-0.02229212040291466,9.955822210490883,-0.04231831882238986,0.6666666666666663,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
165,0.04434449772497333,-0.023087034494684352,9.955721192329069,-0.039077594841114865,0.6666666666666663,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
166,0.0443749068251495,-0.0238803997311518,9.955655502275027,-0.03634903258467434,0.6666666666666663,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
