step,x,y,z,avance,orientacion,cmd_avance,cmd_FL,cmd_FR,cmd_RR,cmd_RL
32,0.2866388873905834,0.001134919333786627,0.39543468191033954,9.72322633942064,89.99817895500684,0.0,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
33,0.2965026236583471,0.0012371702224356217,0.39664977281203967,9.713361112609416,89.99758771420761,0.0,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
34,0.3063648251050613,0.00133992045722846,0.39786958847662024,9.703497376341653,89.9970127063755,0.0,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
35,0.3162254480721622,0.0014431890553569522,0.3990942548235788,9.693635174894938,89.9964539545455,0.0,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
36,0.3260844541666628,0.0015470026313409303,0.40032390087063713,9.683774551927838,89.99591126906776,0.0,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
37,0.33594179187610085,0.0016513739893035016,0.4015586656846429,9.673915545833337,89.99538418428733,0.0,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
38,0.345797412765515,0.0017563233860459601,0.40279869297559867,9.6640582081239,89.99487282554237,0.0,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
39,0.35565126707465994,0.001861872269565365,0.4040441329804525,9.654202587234485,89.99437721178093,0.0,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
40,0.36550329910901214,0.0019680417729314417,0.40529514501785907,9.64434873292534,89.99389697909471,0.0,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
41,0.37535345134604703,0.0020748551963194863,0.40655189632491384,9.634496700890988,89.99343227424616,0.0,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
42,0.3852016676764177,0.0021823415767623154,0.4078145612672031,9.624646548653953,89.99298325765746,0.0,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
43,0.3950478908200826,0.002290528804816218,0.409083322879785,9.614798332323582,89.9925491561584,0.0,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
44,0.40489205073544854,0.002399444137060084,0.4103583785952399,9.604952109179917,89.99212867112762,0.0,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
45,0.4147340799405967,0.002509114180274842,0.411639934262598,9.595107949264552,89.9917206571178,0.0,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
46,0.4245738992734503,0.0026195677364972327,0.4129282116377003,9.585265920059403,89.99132383370952,0.0,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
47,0.43441143275536076,0.002730838135375476,0.41422344252000126,9.575426100726549,89.99093720615402,0.0,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
48,0.44424659370095615,0.0028429561045825685,0.4155258761780559,9.565588567244639,89.99055891751078,0.0,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
49,0.45407929202938646,0.0029559546504135488,0.4168357771299637,9.555753406299043,89.99018552032862,0.0,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
50,0.46390943270666696,0.0030698689571751004,0.4181534272122151,9.545920707970614,89.98981178384587,0.0,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
51,0.4737369153084821,0.0031847305088265154,0.41947912692815853,9.536090567293334,89.9894299871775,0.0,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
52,0.48356911222830506,0.0032934987940818473,0.4207892072170165,9.526263084691518,89.98902456651687,0.0,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
53,0.4934229527145146,0.003382356010196785,0.4220320778281247,9.516430887771694,89.98881666568907,0.0,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
54,0.5033004491796029,0.0035607091061109573,0.4231562757359152,9.506577047285486,89.98877468584011,0.0,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
55,0.5132167974261924,0.0037195936918066703,0.42422977666520484,9.496699550820397,89.98790684539327,0.0,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
56,0.5232342088649536,0.003826817248477271,0.42521260437224073,9.486783202573807,89.9875245463482,0.0,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
57,0.5332657083180382,0.003921024517310141,0.4261568966148286,9.476765791135046,89.98726266904093,0.0,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
58,0.5433094334471462,0.004005905164977718,0.42707225249228964,9.466734291681961,89.98709879895169,0.0,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
59,0.5533667252289575,0.004079413490302246,0.4279538420585681,9.456690566552854,89.98704604207578,0.0,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
60,0.5634404487252663,0.0041405234814656765,0.4288022770281931,9.446633274771042,89.9870780546808,0.0,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
61,0.5735348782554054,0.004187140594928935,0.4296172941377527,9.436559551274733,89.98719015509762,0.0,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
62,0.5836383033429681,0.00422501983893803,0.4304065697328831,9.426465121744595,89.98737460339066,0.0,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
63,0.5937495377327167,0.00425568344184655,0.43117469504146855,9.416361696657033,89.98765146958691,0.0,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
64,0.6038627662111404,0.004284075266188829,0.4319398071473835,9.406250462267284,89.98800953645052,0.0,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
65,0.6139744331954692,0.004312739169268228,0.4327071266911897,9.39613723378886,89.98799569495922,0.0,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
66,0.6240852701285486,0.004341540087300059,0.433475939358135,9.38602556680453,89.987754011456,0.0,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
67,0.6341954250258326,0.004370366591425794,0.43424640585388463,9.375914729871452,89.9873528053529,0.0,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
68,0.6443049930947283,0.004399192988703439,0.43501855849230964,9.365804574974167,89.98676128486434,0.0,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
69,0.6544137486913919,0.00442814010413679,0.4357923289035335,9.355695006905272,89.9860162417808,0.0,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
70,0.6645221837904745,0.004457143346862527,0.4365678327391923,9.345586251308609,89.98537082719005,0.0,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
71,0.674630272763766,0.004486252268038782,0.4373451346750713,9.335477816209526,89.98465322440039,0.0,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
72,0.6847380629572098,0.004515462035330158,0.4381242778441493,9.325369727236234,89.9839080694793,0.0,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
73,0.694845577830484,0.004544815896664249,0.4389053180273288,9.31526193704279,89.98312361426856,0.0,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
74,0.7049528928800635,0.004574305585360646,0.43968829101825985,9.305154422169515,89.98234959694287,0.0,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
75,0.71506005348614,0.004603934591947166,0.44047324323341025,9.295047107119936,89.9815737328777,0.0,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
76,0.7251671013156962,0.004633709619092876,0.44126022124118486,9.28493994651386,89.98079715168072,0.0,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
77,0.735274076849828,0.004663624807560626,0.44204927169442915,9.274832898684304,89.9800244542596,0.0,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
78,0.7453810175914888,0.004693676123942374,0.4428404424705864,9.264725923150172,89.97924651348109,0.0,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
79,0.7554879615139138,0.004723850328219347,0.4436337808550733,9.25461898240851,89.97845721983971,0.0,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
80,0.7655949424008065,0.004754155661521699,0.44442933624817993,9.244512038486086,89.97764494672447,0.0,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
81,0.7757019964506903,0.004784593819817628,0.4452271564620866,9.234405057599194,89.9768142886247,0.0,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
82,0.7858091644464588,0.004815149460846121,0.44602728738565384,9.22429800354931,89.97595908893321,0.0,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
83,0.7959164862515273,0.004845819717018722,0.4468297763583238,9.214190835553541,89.97506311039207,0.0,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
84,0.8060121143072863,0.004873626871969078,0.447626801453012,9.204083513748472,89.97411922630016,0.0,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
85,0.8160923352430086,0.004895820555041827,0.4484146478703502,9.193987885692714,89.97481976313223,0.0,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
86,0.8261666266384553,0.004915323948131285,0.44919893543801936,9.183907664756992,89.9757997911851,0.0,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
87,0.8362351891348963,0.0049323721764441535,0.4499804056113292,9.173833373361544,89.9768834645151,0.0,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
88,0.8462984544414361,0.004947163439051342,0.4507595397339893,9.163764810865104,89.97806256691024,0.0,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
89,0.8563567680591078,0.0049598640507465975,0.4515367666432888,9.153701545558564,89.9793310782178,0.0,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
90,0.866410376547274,0.00497056569095292,0.4523124450379995,9.143643231940892,89.98068400385944,0.0,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
91,0.876459502641498,0.0049793747487951595,0.4530869036128893,9.133589623452727,89.982122354683,0.0,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
92,0.8865075889235199,0.00498783128818304,0.453863426881441,9.123540497358501,89.98364392564149,0.0,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
93,0.8965557423619955,0.0049964717922384464,0.45464339702238576,9.11349241107648,89.98519856135395,0.0,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
94,0.9066038995748253,0.0050052947244472925,0.45542691568386634,9.103444257638005,89.98677558124189,0.0,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
95,0.9166563493248392,0.005013406816821234,0.45621029094035953,9.093396100425174,89.98837565386532,0.0,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
96,0.9267087392467624,0.005021696042358045,0.4569973198010967,9.083343650675161,89.98996566501444,0.0,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
97,0.9367653459610582,0.005030916002344552,0.4577843134211722,9.073291260753237,89.99158231713412,0.0,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
98,0.9468218582907338,0.00504030440975491,0.45857504678023103,9.063234654038942,89.99319833440326,0.0,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
99,0.9568782731355766,0.005049868103024699,0.459369578715271,9.053178141709266,89.99483876873704,0.0,0.8333333333333335,0.16666666666666663,0.8333333333333335,0.16666666666666663
100,0.9669345671726591,0.005059607381836764,0.4601680043893976,9.043121726864424,89.99650416348966,0.0,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
101,0.9769907168419423,0.0050695239993602415,0.46097042266507005,9.03306543282734,89.99819524467466,0.0,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
102,0.9870466995178849,0.005079620148281625,0.46177693680255305,9.023009283158057,89.99991276375765,0.0,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
103,0.9971024934174704,0.005089898359770395,0.462587654581873,9.012953300482115,90.00165750547771,0.0,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
104,1.0071580775077267,0.005100361189204097,0.463402688465107,9.00289750658253,90.00343029281153,0.0,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
105,1.0172134314361858,0.005111011448447603,0.46422215577046916,8.992841922492273,90.00523197551131,0.0,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
106,1.0272685354619975,0.005121852406770806,0.46504617888663596,8.982786568563814,90.00706345160286,0.0,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
107,1.0373233703725835,0.0051328875571307496,0.4658748855458373,8.972731464538002,90.00892568176754,0.0,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
108,1.0473777827826074,0.005144237268438657,0.4667085437139393,8.962676629627417,90.01081967995279,0.0,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
109,1.057432023345999,0.0051556744601052055,0.467547026856981,8.952622217217392,90.01272503976945,0.0,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
110,1.0674859473529406,0.005167315544822295,0.46839060594313153,8.942567976654,90.01468758709784,0.0,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
111,1.0775395324719481,0.005179166904355474,0.46923943772630305,8.93251405264706,90.01668346768753,0.0,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
112,1.0875927582696874,0.005191231621045912,0.4700936832856239,8.922460467528051,90.01871559593874,0.0,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
113,1.0976456077230892,0.005203516268475301,0.4709535095614135,8.912407241730312,90.02078504700168,0.0,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
114,1.1076980636274052,0.005216022120609429,0.47181909213812656,8.90235439227691,90.0228936414445,0.0,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
115,1.1177501092026392,0.005228754914348158,0.47269061500656545,8.892301936372595,90.0250422980971,0.0,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
116,1.1278017277078398,0.005241719153717528,0.4735682716744458,8.882249890797361,90.02723274757679,0.0,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
117,1.137852903143841,0.005254939738948566,0.4744522649576256,8.87219827229216,90.02946597852393,0.0,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
118,1.147885326950534,0.005292948637223778,0.47521836865738093,8.862147096856159,90.03173684534423,0.0,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
119,1.1578751412964285,0.0053663444759998544,0.4758331780233834,8.852114673049465,90.03344231074928,0.0,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
120,1.1678535435621102,0.005450422319415261,0.47640568563419855,8.84212485870357,90.03476378807336,0.0,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
121,1.177830741002053,0.005535347346077086,0.4769803350786193,8.83214645643789,90.03598229427097,0.0,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
122,1.1878067377143178,0.005621397086901487,0.4775575054707002,8.822169258997947,90.03720538134652,0.0,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
123,1.1977814302286585,0.005708512910344317,0.4781377797949156,8.812193262285682,90.03844099506084,0.0,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
124,1.2077540884049531,0.005796918186995243,0.4787204425720255,8.802218569771341,90.039702096855,0.0,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
125,1.2177341855016033,0.0058912967142750895,0.47928047069632873,8.792245911595046,90.04100017778693,0.0,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
126,1.2277493807916957,0.006006896551776551,0.4797493262159045,8.782265814498396,90.04218566116305,0.0,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
127,1.2377758527020484,0.006131226262137052,0.48018269121284674,8.772250619208304,90.0494883763925,0.0,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
128,1.2478131540208013,0.00626383710927144,0.480581820646087,8.762224147297951,90.05794188936743,0.0,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
129,1.2578510877161084,0.006400010349270447,0.48097275777854626,8.7521868459792,90.06739924519886,0.0,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
130,1.2678867109003584,0.006537674107832867,0.481363361859984,8.742148912283891,90.07780484398926,0.0,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
131,1.277920038538431,0.006676935118996255,0.48175348655598743,8.732113289099642,90.08808973258144,0.0,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
132,1.287951022686509,0.0068178045900057094,0.4821431378610469,8.722079961461569,90.09851503174204,0.0,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
133,1.2979796240351997,0.006960303138068561,0.482532333433144,8.712048977313492,90.10908533101133,0.0,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
134,1.30800579516683,0.007104018434730691,0.4829208222490364,8.7020203759648,90.11981145015801,0.0,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
135,1.318029924422484,0.007249187151820276,0.48330939402662965,8.69199420483317,90.13037584035281,0.0,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
136,1.328053983142959,0.007394938682049705,0.48370048525836773,8.681970075577516,90.14100267160167,0.0,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
137,1.3380779017380153,0.007541209498409893,0.4840942011719119,8.67194601685704,90.15159501419643,0.0,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
138,1.348101674996676,0.007687893676433672,0.48449061082723105,8.661922098261984,90.16208962789504,0.0,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
139,1.3581253063744736,0.007834634567842587,0.48488981226416134,8.651898325003323,90.17241595889394,0.0,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
140,1.3681485420254869,0.00798033369906598,0.4852922308513744,8.641874693625526,90.18203102645913,0.0,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
141,1.378174520225441,0.00811710864877657,0.4856600296322985,8.631851457974513,90.1898050136092,0.0,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
142,1.388203255781751,0.00824536755481518,0.4859942542263287,8.621825479774559,90.19581403496402,0.0,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
143,1.3982338813791353,0.00836694541152372,0.4863019449196769,8.61179674421825,90.20014236634655,0.0,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
144,1.4082662779729724,0.008482374808600012,0.4865853186407112,8.601766118620866,90.20340496205334,0.0,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
145,1.4183002833670793,0.008592153917751245,0.4868464558954365,8.591733722027028,90.20567011354815,0.0,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
146,1.4283357466480051,0.008696766567562636,0.48708725747395315,8.58169971663292,90.20701183483521,0.0,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
147,1.438372547799149,0.008796981723574644,0.4873096728014316,8.571664253351996,90.20752172322551,0.0,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
148,1.4484105878218896,0.008893104368342113,0.48751498861993997,8.56162745220085,90.20793139105794,0.0,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
149,1.4584497567942205,0.008985468669793597,0.48770464613835446,8.55158941217811,90.20825103051334,0.0,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
150,1.4684899580834394,0.009074381344902167,0.4878799594072462,8.54155024320578,90.20848924513123,0.0,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
151,1.478531104079293,0.009160124382036236,0.4880421309043992,8.53151004191656,90.2086536596765,0.0,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
152,1.4885731153880821,0.009242956959457706,0.48819226067346905,8.521468895920707,90.2087510650291,0.0,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
153,1.4986159200431484,0.009323117260866381,0.4883313550459263,8.511426884611918,90.20878752493984,0.0,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
154,1.5086594527990698,0.009400824155811636,0.4884603345588041,8.501384079956852,90.20876847133576,0.0,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
155,1.5187036544680592,0.009476278758392381,0.4885800415296751,8.491340547200931,90.20869878910308,0.0,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
156,1.5287502522039778,0.00954963388986362,0.48869127996089834,8.481296345531941,90.20858287873116,0.0,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
157,1.5387974203747161,0.009620966430617188,0.48879414988865066,8.471249747796023,90.20840895361391,0.0,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
158,1.5488450433213854,0.009690586242860877,0.48888998249753685,8.461202579625283,90.2081983596883,0.0,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
159,1.5588930946098547,0.009758631842594614,0.48897934336178256,8.451154956678614,90.20795314190804,0.0,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
160,1.5689415423241508,0.009825231821112033,0.4890627607868796,8.441106905390145,90.20767619327796,0.0,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
161,1.5789903576447555,0.00989050446750473,0.48914071853529023,8.43105845767585,90.2073701484914,0.0,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
162,1.5890395143759566,0.009954558616053582,0.4892136596409768,8.421009642355244,90.20703740241923,0.0,0.16666666666666663,0.8333333333333335,0.16666666666666663,0.8333333333333335
